clock,sample,za1,za2,za3,za4,za5,za6,za7,za8,za9,za10,za11,za12,za13,za14,za15,za16,za17,za18,za19,za20,za21,za22,za23,za24,za25,za26,za27,za28,za29,za30,za31,za32,zd1,zd2,zd3,zd4,zd5,zd6,zd7,zd8,zd9,zd10,zd11,zd12,zd13,zd14,zd15,zd16,zd17,zd18,zd19,zd20,zd21,zd22,zd23,zd24,zd25,zd26,zd27,zd28,zd29,zd30,zd31,zd32,pattern1,pattern2,pattern3,pattern4,pattern5,pattern6,pattern7,pattern8,pattern9,pattern10
2016-07-08T11:24:04.457Z,2196132,-31970,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-27673,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-126968,-2196132,-8,-27,-1169,-28548,-2196132,-29271,-31962,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-26120,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-2196132,-111128,-2196132,-3,-23,-1164,-28547,-2196132,-28546,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-08T11:23:21.866Z,2196089,-31927,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-27630,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-126925,-2196089,-17,-32,-1126,-28505,-2196089,-29228,-31919,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-26077,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-2196089,-111085,-2196089,-11,-30,-1121,-28504,-2196089,-28503,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-08T12:31:55.648Z,2200203,-36041,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-3038,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-131039,-2200203,-11,-38,-5240,-32619,-2200203,-33342,-36033,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-30191,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-2200203,-115199,-2200203,-7,-32,-5235,-32618,-2200203,-32617,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-08T14:08:01.993Z,2205970,-41808,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-88,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-136806,-2205970,-27,-2392,-1095,-133,-2205970,-3819,-41800,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-4467,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-2205970,-120966,-2205970,-26,-2387,-1093,-131,-2205970,-131,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-11T11:05:51.932Z,2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-26363,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-39,-8984,-79,-26796,-2454239,-26803,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-23023,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-2454239,-35,-8981,-72,-26790,-2454239,-26781,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
2016-07-13T04:39:02.285Z,2603830,-7389,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-11807,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-11731,-2603830,-22,-92,-37,-3650,-2603830,-6539,-7378,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-261,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2603830,-2149,-2603830,-10,-90,-33,-3644,-2603830,-3641,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-13T04:36:51.817Z,2603699,-7258,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-11676,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-11600,-2603699,-11,-112,-27,-3519,-2603699,-6408,-7247,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-130,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2603699,-2018,-2603699,-2,-109,-22,-3513,-2603699,-3510,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-13T04:36:00.353Z,2603648,-7207,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-11625,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-11549,-2603648,-27,-61,-14,-3468,-2603648,-6357,-7196,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-79,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-2603648,-1967,-2603648,-25,-58,-10,-3462,-2603648,-3459,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-13T04:33:34.074Z,2603502,-7061,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-11479,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-11403,-2603502,-8,-48,-202,-3322,-2603502,-6211,-7050,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-12966,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-2603502,-1821,-2603502,-3,-45,-198,-3316,-2603502,-3313,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-13T14:27:35.070Z,2639143,-42702,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-246,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-47044,-2639143,-65,-2,-75,-1444,-2639143,-1448,-42691,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-224,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-2639143,-37462,-2639143,-65,-49,-73,-1443,-2639143,-1433,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-13T14:07:11.214Z,2637919,-41478,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-180,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-45820,-2637919,-13,-57,-30,-220,-2637919,-224,-41467,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-174,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-2637919,-36238,-2637919,-11,-56,-28,-219,-2637919,-209,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-13T14:05:38.232Z,2637826,-41385,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-87,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-45727,-2637826,-19,-4891,-35,-127,-2637826,-131,-41374,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-81,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-2637826,-36145,-2637826,-16,-4887,-30,-126,-2637826,-116,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-14T01:52:47.866Z,2680255,-468,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-434,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-88156,-2680255,-26,-382,-49,-42556,-2680255,-42560,-463,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-14997,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-2680255,-78574,-2680255,-23,-376,-47,-42555,-2680255,-42545,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-14T04:38:51.698Z,2690219,-7306,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2663,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-81,-141,-25,-1583,-2690219,-1574,-7299,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-174,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-2690219,-78,-137,-19,-1569,-2690219,-1566,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-18T10:34:46.843Z,3057174,-10168,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-36085,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-50243,-33850,-37,-9289,-80,-26308,-3057174,-26503,-10156,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-23592,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-3057174,-23665,-23437,-28,-9273,-76,-26299,-3057174,-26298,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
2016-07-24T02:47:33.900Z,3547541,-71,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-45,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-5353,-3547541,-66,-59,-5049,-1,-3547541,-15,-65,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-39,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-3547541,-7143,-3547541,-60,-57,-5045,-5,-3547541,-10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-24T02:04:16.694Z,3544944,-69,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-42,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-2756,-3544944,-63,-376,-2452,-3,-3544944,-15,-64,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-35,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-3544944,-4546,-3544944,-59,-374,-2448,-2,-3544944,-11,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-24T01:29:13.476Z,3542841,-64,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-42,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-653,-3542841,-58,-428,-349,-11,-3542841,-14,-59,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-34,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-3542841,-2443,-3542841,-55,-427,-345,-6,-3542841,-9,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-23T18:13:41.670Z,3516709,-15,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-7169,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-340660,-233828,-320544,-6,-793,-891,-7084,-3516709,-7137,-10,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-838,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-3516709,-335269,-223293,-314403,-2,-791,-889,-7080,-3516709,-7079,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-27T02:58:57.499Z,3807425,-70,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-45,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-182417,-182417,-62,-59,-50707,-2,-3807425,-21,-65,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-50784,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-3807425,-177317,-179144,-60,-49,-50704,-6,-3807425,-15,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28T03:07:49.973Z,3894358,-59,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-36,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-51,-45,-270,-5,-3894358,-11,-54,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-32,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-3894358,-49,-43,-268,-4,-3894358,-7,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28T02:56:30.918Z,3893679,-63,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-43,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-48,-494,-5,-3893679,-22,-59,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-38,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-3893679,-48,-491,-3,-3893679,-17,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-27T11:08:32.077Z,3836800,-25333,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-25498,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-82,-24720,-182,-25535,-3836800,-25526,-25292,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-25493,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-3836800,-73,-24718,-178,-25531,-3836800,-25520,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-29T02:22:45.102Z,3978053,-66,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-45,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-61,-56,-50384,-2,-3978053,-18,-62,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-48482,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-3978053,-58,-51,-50383,-8,-3978053,-13,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-31T02:30:03.681Z,4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-56,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-14051,-14020,-6625,-38,-14,-80,-4151291,-79,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-52,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-4151291,-5474,-5524,-6619,-35,-10,-78,-4151291,-75,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2016-07-30T22:00:47.792Z,4135135,-14542,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-51,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-8436,-6911,-30,-42,-12,-77,-4135135,-74,-14534,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-47,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-4135135,-29,-31,-8,-71,-4135135,-70,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2016-07-30T21:57:28.613Z,4134936,-14343,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-52,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-8237,-6712,-31,-36,-12,-73,-4134936,-74,-14335,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-47,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-4134936,-29,-32,-10,-69,-4134936,-70,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2016-07-30T21:54:37.950Z,4134765,-14172,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-51,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-8066,-6541,-31,-37,-12,-70,-4134765,-72,-14164,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-47,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-4134765,-30,-32,-6,-68,-4134765,-69,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2016-08-06T22:52:53.450Z,224615,-8217,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-53,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-7883,-2253,-23,-38,-12,-79,-224615,-80,-8215,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-43,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-224615,-69499,-75744,-21,-30,-8,-75,-224615,-74,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2016-08-06T22:14:52.718Z,222334,-5936,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-54,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-5602,-74416,-26,-42,-13,-77,-222334,-80,-5934,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-48,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-222334,-67218,-73463,-24,-32,-9,-75,-222334,-76,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2016-08-06T21:03:36.480Z,218058,-1660,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-48,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-1326,-70140,-25,-34,-13,-69,-218058,-68,-1658,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-44,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-218058,-62942,-69187,-23,-31,-11,-65,-218058,-65,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2016-08-11T02:55:15.848Z,584757,-4044,-584757,-584757,-584757,-584757,-584757,-584757,-584757,-584757,-94118,-122449,-122374,-122381,-122389,-122402,-51,-120004,-120011,-120044,-584757,-584757,-584757,-584757,-584757,-3963,-85849,-27,-43,-13,-72,-584757,-73,-4040,-584757,-584757,-584757,-584757,-584757,-584757,-584757,-584757,-75981,-118587,-118571,-118550,-118533,-118528,-47,-118651,-118987,-119014,-584757,-584757,-584757,-584757,-584757,-75913,-85781,-23,-31,-9,-70,-584757,-68,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2016-08-13T21:08:53.890Z,823175,-3417,-823175,-823175,-823175,-823175,-823175,-823175,-823175,-823175,-332536,-360867,-360792,-360799,-360807,-360820,-53,-358422,-358429,-358462,-823175,-823175,-823175,-823175,-823175,-1724,-324267,-25,-42,-13,-75,-823175,-75,-3413,-823175,-823175,-823175,-823175,-823175,-823175,-823175,-823175,-314399,-357005,-356989,-356968,-356951,-356946,-48,-357069,-357405,-357432,-823175,-823175,-823175,-823175,-823175,-233858,-324199,-23,-32,-10,-71,-823175,-71,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2016-08-28T15:01:37.308Z,2097139,-50371,-2097139,-2097139,-2097139,-306667,-306662,-2097139,-2097139,-2097139,-306572,-2097139,-2097139,-2097139,-2097139,-2097139,-281,-2097139,-2097139,-306585,-2097139,-2097139,-2097139,-2097139,-306687,-52517,-229088,-669,-121,-685,-29,-52517,-559,-50365,-2097139,-2097139,-2097139,-300108,-300102,-2097139,-2097139,-2097139,-299991,-2097139,-2097139,-2097139,-2097139,-2097139,-275,-2097139,-2097139,-299974,-2097139,-2097139,-2097139,-2097139,-300078,-52515,-229069,-663,-114,-682,-27,-52515,-554,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-28T14:56:41.072Z,2096842,-50074,-2096842,-2096842,-2096842,-306370,-306365,-2096842,-2096842,-2096842,-306275,-2096842,-2096842,-2096842,-2096842,-2096842,-19,-2096842,-2096842,-306288,-2096842,-2096842,-2096842,-2096842,-306390,-52220,-228791,-372,-7,-388,-249,-52220,-262,-50068,-2096842,-2096842,-2096842,-299811,-299805,-2096842,-2096842,-2096842,-299694,-2096842,-2096842,-2096842,-2096842,-2096842,-10,-2096842,-2096842,-299677,-2096842,-2096842,-2096842,-2096842,-299781,-52218,-228772,-366,-5,-385,-247,-52218,-257,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-28T23:26:32.116Z,2127434,-796,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-1024,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-639,-2127434,-634,-592,-671,-470,-2127434,-478,-791,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-11747,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-2127434,-628,-586,-668,-466,-2127434,-903,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-28T20:03:27.553Z,2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-31,-2115249,-31,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-2115249,-29,-2115249,-2115249,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-12T23:26:18.485Z,852606,-8394,-852606,-852606,-852606,-852606,-852606,-852606,-852606,-852606,-102634,-852606,-852606,-852606,-852606,-852606,-9263,-852606,-852606,-285561,-852606,-852606,-852606,-852606,-852606,-96999,-103320,-8392,-7936,-8739,-32405,-852606,-32605,-8389,-852606,-852606,-852606,-852606,-852606,-852606,-852606,-852606,-82734,-852606,-852606,-852606,-852606,-852606,-8472,-852606,-852606,-263401,-852606,-852606,-852606,-852606,-852606,-82701,-90870,-8390,-7934,-8736,-32403,-852606,-32403,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-12T19:59:43.493Z,840211,-10626,-840211,-840211,-840211,-840211,-840211,-840211,-840211,-840211,-90239,-840211,-840211,-840211,-840211,-840211,-12697,-840211,-840211,-273166,-840211,-840211,-840211,-840211,-840211,-84604,-90925,-10624,-10366,-10917,-20010,-840211,-20210,-10622,-840211,-840211,-840211,-840211,-840211,-840211,-840211,-840211,-70339,-840211,-840211,-840211,-840211,-840211,-12693,-840211,-840211,-251006,-840211,-840211,-840211,-840211,-840211,-70306,-78475,-10622,-10365,-10915,-20008,-840211,-20008,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
